"Date","Day/Eve","Number 1","Number 2","Number 3","GreenBall","DoubleDraw*"
"07/03/2015","E","9","3","8","",""
"07/02/2015","D","4","2","6","",""
"07/02/2015","E","9","9","5","",""
"07/01/2015","D","0","7","1","",""
"07/01/2015","E","7","6","4","",""
"06/30/2015","D","7","2","6","",""
"06/30/2015","E","6","0","8","",""
"06/29/2015","D","4","6","6","",""
"06/29/2015","E","2","7","4","",""
"06/28/2015","D","0","6","8","",""
"06/28/2015","E","6","7","2","",""
"06/27/2015","D","7","7","4","",""
"06/27/2015","E","0","8","9","",""
"06/26/2015","D","6","2","1","",""
"06/26/2015","E","4","6","6","",""
"06/25/2015","D","2","8","2","",""
"06/25/2015","E","5","8","7","",""
"06/24/2015","D","6","7","9","",""
"06/24/2015","E","0","7","5","",""
"06/23/2015","D","6","4","1","",""
"06/23/2015","E","6","8","7","",""
"06/22/2015","D","1","1","6","",""
"06/22/2015","E","1","1","3","",""
"06/21/2015","D","3","3","2","",""
"06/21/2015","E","3","1","4","",""
"06/20/2015","D","6","4","7","",""
"06/20/2015","E","7","3","2","",""
"06/19/2015","D","0","5","5","",""
"06/19/2015","E","5","1","5","",""
"06/18/2015","D","2","8","5","",""
"06/18/2015","E","8","5","4","",""
"06/17/2015","D","9","0","0","",""
"06/17/2015","E","6","1","2","",""
"06/16/2015","D","6","2","2","",""
"06/16/2015","E","8","4","0","",""
"06/15/2015","D","9","0","3","",""
"06/15/2015","E","2","7","2","",""
"06/14/2015","D","0","7","6","",""
"06/14/2015","E","3","3","5","",""
"06/13/2015","D","1","8","1","",""
"06/13/2015","E","4","4","3","",""
"06/12/2015","D","7","5","9","",""
"06/12/2015","E","7","8","3","",""
"06/11/2015","D","7","9","4","",""
"06/11/2015","E","6","6","0","",""
"06/10/2015","D","1","5","2","",""
"06/10/2015","E","4","7","7","",""
"06/09/2015","D","8","6","5","",""
"06/09/2015","E","6","2","9","",""
"06/08/2015","D","7","8","8","",""
"06/08/2015","E","0","9","1","",""
"06/07/2015","D","2","4","2","",""
"06/07/2015","E","6","0","3","",""
"06/06/2015","D","8","9","2","",""
"06/06/2015","E","0","5","5","",""
"06/05/2015","D","8","1","3","",""
"06/05/2015","E","7","3","2","",""
"06/04/2015","D","4","5","7","",""
"06/04/2015","E","7","1","7","",""
"06/03/2015","D","5","0","9","",""
"06/03/2015","E","4","9","8","",""
"06/02/2015","D","3","4","5","",""
"06/02/2015","E","6","8","3","",""
"06/01/2015","D","1","2","6","",""
"06/01/2015","E","1","7","4","",""
"05/31/2015","D","8","4","3","",""
"05/31/2015","E","3","9","9","",""
"05/30/2015","D","0","6","4","",""
"05/30/2015","E","6","6","8","",""
"05/29/2015","D","7","4","9","",""
"05/29/2015","E","4","7","9","",""
"05/28/2015","D","6","3","3","",""
"05/28/2015","E","9","4","4","",""
"05/27/2015","D","5","9","0","",""
"05/27/2015","E","2","3","3","",""
"05/26/2015","D","9","6","4","",""
"05/26/2015","E","4","1","3","",""
"05/25/2015","D","0","1","8","",""
"05/25/2015","E","9","4","9","",""
"05/24/2015","D","4","9","6","",""
"05/24/2015","E","5","9","5","",""
"05/23/2015","D","0","3","9","",""
"05/23/2015","E","7","5","5","",""
"05/22/2015","D","9","6","0","",""
"05/22/2015","E","0","4","3","",""
"05/21/2015","D","8","3","3","",""
"05/21/2015","E","5","8","8","",""
"05/20/2015","D","0","1","1","",""
"05/20/2015","E","8","8","2","",""
"05/19/2015","D","6","9","5","",""
"05/19/2015","E","8","9","3","",""
"05/18/2015","D","1","6","6","",""
"05/18/2015","E","8","1","5","",""
"05/17/2015","D","7","3","7","",""
"05/17/2015","E","1","2","8","",""
"05/16/2015","D","7","1","1","",""
"05/16/2015","E","1","6","2","",""
"05/15/2015","D","0","9","7","",""
"05/15/2015","E","2","3","9","",""
"05/14/2015","D","9","5","9","",""
"05/14/2015","E","7","1","3","",""
"05/13/2015","D","0","1","6","",""
"05/13/2015","E","3","9","7","",""
"05/12/2015","D","9","9","5","",""
"05/12/2015","E","9","8","4","",""
"05/11/2015","D","5","9","4","",""
"05/11/2015","E","4","5","5","",""
"05/10/2015","D","1","4","6","",""
"05/10/2015","E","5","9","1","",""
"05/09/2015","D","1","7","8","",""
"05/09/2015","E","2","0","0","",""
"05/08/2015","D","7","7","7","",""
"05/08/2015","E","4","2","6","",""
"05/07/2015","D","3","5","2","",""
"05/07/2015","E","8","7","4","",""
"05/06/2015","D","4","7","1","",""
"05/06/2015","E","7","3","5","",""
"05/05/2015","D","5","8","4","",""
"05/05/2015","E","3","9","1","",""
"05/04/2015","D","7","3","5","",""
"05/04/2015","E","8","5","8","",""
"05/03/2015","D","0","4","9","",""
"05/03/2015","E","0","6","3","",""
"05/02/2015","D","9","7","7","",""
"05/02/2015","E","3","8","0","",""
"05/01/2015","D","8","1","8","",""
"05/01/2015","E","7","6","6","",""
"04/30/2015","D","4","1","9","",""
"04/30/2015","E","5","3","1","",""
"04/29/2015","D","2","6","3","",""
"04/29/2015","E","5","3","0","",""
"04/28/2015","D","6","4","1","",""
"04/28/2015","E","5","5","7","",""
"04/27/2015","D","0","0","4","",""
"04/27/2015","E","2","0","4","",""
"04/26/2015","D","4","3","7","",""
"04/26/2015","E","8","2","8","",""
"04/25/2015","D","7","0","6","",""
"04/25/2015","E","2","2","4","",""
"04/24/2015","D","1","3","0","",""
"04/24/2015","E","1","4","9","",""
"04/23/2015","D","8","4","9","",""
"04/23/2015","E","4","8","0","",""
"04/22/2015","D","6","4","1","",""
"04/22/2015","E","8","1","0","",""
"04/21/2015","D","2","1","6","",""
"04/21/2015","E","7","7","6","",""
"04/20/2015","D","7","1","0","",""
"04/20/2015","E","8","8","4","",""
"04/19/2015","D","4","1","1","",""
"04/19/2015","E","9","1","3","",""
"04/18/2015","D","5","5","3","",""
"04/18/2015","E","4","4","1","",""
"04/17/2015","D","6","4","3","",""
"04/17/2015","E","1","7","9","",""
"04/16/2015","D","2","7","1","",""
"04/16/2015","E","3","2","3","",""
"04/15/2015","D","9","3","6","",""
"04/15/2015","E","3","2","1","",""
"04/14/2015","D","4","0","0","",""
"04/14/2015","E","8","8","0","",""
"04/13/2015","D","0","1","7","",""
"04/13/2015","E","7","0","0","",""
"04/12/2015","D","2","1","5","",""
"04/12/2015","E","7","9","8","",""
"04/11/2015","D","8","0","7","",""
"04/11/2015","E","6","8","2","",""
"04/10/2015","D","3","2","6","",""
"04/10/2015","E","0","4","8","",""
"04/09/2015","D","5","4","3","",""
"04/09/2015","E","7","9","4","",""
"04/08/2015","D","8","4","4","",""
"04/08/2015","E","6","8","1","",""
"04/07/2015","D","9","4","1","",""
"04/07/2015","E","0","9","3","",""
"04/06/2015","D","1","1","8","",""
"04/06/2015","E","6","1","0","",""
"04/05/2015","D","4","5","0","",""
"04/05/2015","E","9","5","4","",""
"04/04/2015","D","8","7","6","",""
"04/04/2015","E","1","5","1","",""
"04/03/2015","D","9","8","5","",""
"04/03/2015","E","6","1","0","",""
"04/02/2015","D","7","7","2","",""
"04/02/2015","E","0","9","0","",""
"04/01/2015","D","9","0","6","",""
"04/01/2015","E","6","5","5","",""
"03/31/2015","D","3","9","6","",""
"03/31/2015","E","4","4","7","",""
"03/30/2015","D","5","7","2","",""
"03/30/2015","E","3","3","9","",""
"03/29/2015","D","5","5","9","",""
"03/29/2015","E","8","9","1","",""
"03/28/2015","D","7","9","2","",""
"03/28/2015","E","0","9","7","",""
"03/27/2015","D","2","4","7","",""
"03/27/2015","E","2","1","7","",""
"03/26/2015","D","8","5","2","",""
"03/26/2015","E","2","6","8","",""
"03/25/2015","D","9","3","4","",""
"03/25/2015","E","6","0","9","",""
"03/24/2015","D","5","2","7","",""
"03/24/2015","E","7","4","8","",""
"03/23/2015","D","7","5","6","",""
"03/23/2015","E","9","6","3","",""
"03/22/2015","D","1","9","4","",""
"03/22/2015","E","1","9","3","",""
"03/21/2015","D","3","2","0","",""
"03/21/2015","E","0","6","1","",""
"03/20/2015","D","7","4","2","",""
"03/20/2015","E","6","3","8","",""
"03/19/2015","D","3","9","6","",""
"03/19/2015","E","5","4","0","",""
"03/18/2015","D","9","2","0","",""
"03/18/2015","E","7","3","7","",""
"03/17/2015","D","3","3","3","",""
"03/17/2015","E","6","4","0","",""
"03/16/2015","D","8","4","0","",""
"03/16/2015","E","4","2","1","",""
"03/15/2015","D","1","7","2","",""
"03/15/2015","E","1","0","7","",""
"03/14/2015","D","9","6","3","",""
"03/14/2015","E","0","1","7","",""
"03/13/2015","D","8","0","4","",""
"03/13/2015","E","1","6","1","",""
"03/12/2015","D","9","9","6","",""
"03/12/2015","E","0","7","0","",""
"03/11/2015","D","7","9","9","",""
"03/11/2015","E","2","4","0","",""
"03/10/2015","D","3","7","4","",""
"03/10/2015","E","4","1","8","",""
"03/09/2015","D","0","4","6","",""
"03/09/2015","E","4","0","0","",""
"03/08/2015","D","1","2","6","",""
"03/08/2015","E","4","5","6","",""
"03/07/2015","D","4","7","8","",""
"03/07/2015","E","5","8","4","",""
"03/06/2015","D","2","9","0","",""
"03/06/2015","E","7","4","2","",""
"03/05/2015","D","5","8","5","",""
"03/05/2015","E","3","5","4","",""
"03/04/2015","D","5","8","2","",""
"03/04/2015","E","2","1","2","",""
"03/03/2015","D","3","8","8","",""
"03/03/2015","E","6","5","8","",""
"03/02/2015","D","9","6","6","",""
"03/02/2015","E","7","4","5","",""
"03/01/2015","D","5","6","3","",""
"03/01/2015","E","6","5","7","",""
"02/28/2015","D","6","1","3","",""
"02/28/2015","E","5","3","4","",""
"02/27/2015","D","6","8","1","",""
"02/27/2015","E","8","6","0","",""
"02/26/2015","D","5","6","3","",""
"02/26/2015","E","0","4","6","",""
"02/25/2015","D","1","8","7","",""
"02/25/2015","E","6","2","6","",""
"02/24/2015","D","2","3","7","",""
"02/24/2015","E","5","0","4","",""
"02/23/2015","D","5","7","1","",""
"02/23/2015","E","3","5","4","",""
"02/22/2015","D","0","6","0","",""
"02/22/2015","E","4","2","0","",""
"02/21/2015","D","0","2","5","",""
"02/21/2015","E","3","8","5","",""
"02/20/2015","D","8","5","2","",""
"02/20/2015","E","0","3","4","",""
"02/19/2015","D","0","5","6","",""
"02/19/2015","E","2","1","9","",""
"02/18/2015","D","5","1","8","",""
"02/18/2015","E","3","6","8","",""
"02/17/2015","D","3","8","7","",""
"02/17/2015","E","4","8","0","",""
"02/16/2015","D","3","7","6","",""
"02/16/2015","E","8","3","0","",""
"02/15/2015","D","6","0","0","",""
"02/15/2015","E","0","0","3","",""
"02/14/2015","D","3","3","8","",""
"02/14/2015","E","1","9","2","",""
"02/13/2015","D","1","0","8","",""
"02/13/2015","E","9","4","0","",""
"02/12/2015","D","8","3","0","",""
"02/12/2015","E","6","3","6","",""
"02/11/2015","D","3","4","8","",""
"02/11/2015","E","6","6","0","",""
"02/10/2015","D","3","3","2","",""
"02/10/2015","E","6","7","5","",""
"02/09/2015","D","7","7","0","",""
"02/09/2015","E","8","5","2","",""
"02/08/2015","D","2","1","2","",""
"02/08/2015","E","9","8","0","",""
"02/07/2015","D","6","5","7","",""
"02/07/2015","E","4","7","5","",""
"02/06/2015","D","4","8","6","",""
"02/06/2015","E","3","7","9","",""
"02/05/2015","D","5","0","2","",""
"02/05/2015","E","3","1","9","",""
"02/04/2015","D","0","0","5","",""
"02/04/2015","E","0","5","4","",""
"02/03/2015","D","0","5","4","",""
"02/03/2015","E","3","1","7","",""
"02/02/2015","D","3","1","0","",""
"02/02/2015","E","6","7","1","",""
"02/01/2015","D","4","8","4","",""
"02/01/2015","E","5","9","3","",""
"01/31/2015","D","4","2","8","",""
"01/31/2015","E","1","1","7","",""
"01/30/2015","D","8","0","4","",""
"01/30/2015","E","0","7","5","",""
"01/29/2015","D","6","1","6","",""
"01/29/2015","E","5","1","3","",""
"01/28/2015","D","3","0","5","",""
"01/28/2015","E","4","5","0","",""
"01/27/2015","D","9","0","8","",""
"01/27/2015","E","0","4","3","",""
"01/26/2015","D","3","9","3","",""
"01/26/2015","E","0","6","9","",""
"01/25/2015","D","3","5","2","",""
"01/25/2015","E","1","8","4","",""
"01/24/2015","D","0","7","9","",""
"01/24/2015","E","6","1","6","",""
"01/23/2015","D","8","0","5","",""
"01/23/2015","E","5","2","8","",""
"01/22/2015","D","0","2","5","",""
"01/22/2015","E","3","1","8","",""
"01/21/2015","D","5","1","9","",""
"01/21/2015","E","8","0","3","",""
"01/20/2015","D","1","2","4","",""
"01/20/2015","E","5","1","9","",""
"01/19/2015","D","3","0","4","",""
"01/19/2015","E","2","3","0","",""
"01/18/2015","D","9","9","7","",""
"01/18/2015","E","5","2","8","",""
"01/17/2015","D","2","5","7","",""
"01/17/2015","E","2","1","9","",""
"01/16/2015","D","9","9","3","",""
"01/16/2015","E","4","8","8","",""
"01/15/2015","D","9","0","6","",""
"01/15/2015","E","2","3","9","",""
"01/14/2015","D","8","5","8","",""
"01/14/2015","E","6","9","0","",""
"01/13/2015","D","9","6","8","",""
"01/13/2015","E","3","7","4","",""
"01/12/2015","D","5","3","2","",""
"01/12/2015","E","1","3","2","",""
"01/11/2015","D","1","2","3","",""
"01/11/2015","E","5","7","8","",""
"01/10/2015","D","4","2","5","",""
"01/10/2015","E","5","0","4","",""
"01/09/2015","D","0","2","3","",""
"01/09/2015","E","8","5","6","",""
"01/08/2015","D","1","6","2","",""
"01/08/2015","E","0","8","4","",""
"01/07/2015","D","5","3","3","",""
"01/07/2015","E","1","9","5","",""
"01/06/2015","D","0","2","2","",""
"01/06/2015","E","7","5","7","",""
"01/05/2015","D","0","1","6","",""
"01/05/2015","E","3","1","6","",""
"01/04/2015","D","0","3","2","",""
"01/04/2015","E","8","1","7","",""
"01/03/2015","D","2","3","5","",""
"01/03/2015","E","5","0","3","",""
"01/02/2015","D","9","2","1","",""
"01/02/2015","E","7","8","9","",""
"01/01/2015","D","5","8","3","",""
"01/01/2015","E","0","7","8","",""
"12/31/2014","D","7","8","2","",""
"12/31/2014","E","7","0","7","",""
"12/30/2014","D","2","5","7","",""
"12/30/2014","E","2","0","5","",""
"12/29/2014","D","1","0","5","",""
"12/29/2014","E","0","9","9","",""
"12/28/2014","D","6","4","7","",""
"12/28/2014","E","5","9","9","",""
"12/27/2014","D","8","9","6","",""
"12/27/2014","E","8","0","5","",""
"12/26/2014","D","2","1","9","",""
"12/26/2014","E","8","4","2","",""
"12/25/2014","D","2","4","6","",""
"12/25/2014","E","3","0","4","",""
"12/24/2014","D","4","8","9","",""
"12/24/2014","E","2","3","9","",""
"12/23/2014","D","9","6","8","",""
"12/23/2014","E","0","2","0","",""
"12/22/2014","D","0","4","1","",""
"12/22/2014","E","7","5","7","",""
"12/21/2014","D","0","9","4","",""
"12/21/2014","E","6","3","5","",""
"12/20/2014","D","4","0","9","",""
"12/20/2014","E","9","8","1","",""
"12/19/2014","D","9","2","1","",""
"12/19/2014","E","3","7","8","",""
"12/18/2014","D","5","4","4","",""
"12/18/2014","E","6","7","7","",""
"12/17/2014","D","7","8","5","",""
"12/17/2014","E","2","1","1","",""
"12/16/2014","D","2","8","2","",""
"12/16/2014","E","9","4","4","",""
"12/15/2014","D","7","7","3","",""
"12/15/2014","E","5","3","4","",""
"12/14/2014","D","2","4","2","",""
"12/14/2014","E","1","8","0","",""
"12/13/2014","D","5","3","2","",""
"12/13/2014","E","1","7","0","",""
"12/12/2014","D","1","9","1","",""
"12/12/2014","E","8","0","0","",""
"12/11/2014","D","2","3","6","",""
"12/11/2014","E","9","0","1","",""
"12/10/2014","D","9","3","2","",""
"12/10/2014","E","8","6","0","",""
"12/09/2014","D","6","6","0","",""
"12/09/2014","E","2","9","3","",""
"12/08/2014","D","4","8","6","",""
"12/08/2014","E","4","9","0","",""
"12/07/2014","D","4","6","7","",""
"12/07/2014","E","5","0","0","",""
"12/06/2014","D","5","0","0","",""
"12/06/2014","E","1","5","8","",""
"12/05/2014","D","1","4","5","",""
"12/05/2014","E","6","7","4","",""
"12/04/2014","D","7","2","3","",""
"12/04/2014","E","7","1","4","",""
"12/03/2014","D","1","1","8","",""
"12/03/2014","E","5","0","9","",""
"12/02/2014","D","0","0","1","",""
"12/02/2014","E","1","4","4","",""
"12/01/2014","D","2","1","0","",""
"12/01/2014","E","1","0","1","",""
"11/30/2014","D","4","4","5","",""
"11/30/2014","E","9","2","8","",""
"11/29/2014","D","7","6","6","",""
"11/29/2014","E","7","1","2","",""
"11/28/2014","D","1","3","3","",""
"11/28/2014","E","2","6","3","",""
"11/27/2014","D","9","7","8","",""
"11/27/2014","E","8","2","1","",""
"11/26/2014","D","8","8","6","",""
"11/26/2014","E","6","5","4","",""
"11/25/2014","D","1","6","8","",""
"11/25/2014","E","1","2","2","",""
"11/24/2014","D","8","2","1","",""
"11/24/2014","E","0","9","5","",""
"11/23/2014","D","4","1","3","",""
"11/23/2014","E","5","7","2","",""
"11/22/2014","D","2","1","5","",""
"11/22/2014","E","1","9","6","",""
"11/21/2014","D","3","5","4","",""
"11/21/2014","E","9","9","3","",""
"11/20/2014","D","7","8","0","",""
"11/20/2014","E","8","0","3","",""
"11/19/2014","D","2","6","8","",""
"11/19/2014","E","9","0","0","",""
"11/18/2014","D","4","6","9","",""
"11/18/2014","E","4","4","7","",""
"11/17/2014","D","9","5","1","",""
"11/17/2014","E","2","6","0","",""
"11/16/2014","D","9","3","6","",""
"11/16/2014","E","2","1","3","",""
"11/15/2014","D","2","2","7","",""
"11/15/2014","E","8","2","5","",""
"11/14/2014","D","3","3","5","",""
"11/14/2014","E","8","6","4","",""
"11/13/2014","D","0","3","5","",""
"11/13/2014","E","3","3","9","",""
"11/12/2014","D","8","7","3","",""
"11/12/2014","E","3","5","4","",""
"11/11/2014","D","9","2","4","",""
"11/11/2014","E","7","5","3","",""
"11/10/2014","D","7","6","6","",""
"11/10/2014","E","0","0","4","",""
"11/09/2014","D","2","7","7","",""
"11/09/2014","E","2","1","3","",""
"11/08/2014","D","0","1","3","",""
"11/08/2014","E","4","0","7","",""
"11/07/2014","D","6","3","6","",""
"11/07/2014","E","1","0","7","",""
"11/06/2014","D","1","9","1","",""
"11/06/2014","E","5","5","2","",""
"11/05/2014","D","0","4","2","",""
"11/05/2014","E","5","2","7","",""
"11/04/2014","D","2","1","4","",""
"11/04/2014","E","0","8","4","",""
"11/03/2014","D","0","2","0","",""
"11/03/2014","E","4","1","8","",""
"11/02/2014","D","2","2","5","",""
"11/02/2014","E","9","6","2","",""
"11/01/2014","D","2","0","3","",""
"11/01/2014","E","3","0","5","",""
"10/31/2014","D","7","6","8","",""
"10/31/2014","E","2","1","9","",""
"10/30/2014","D","7","6","6","",""
"10/30/2014","E","1","2","0","",""
"10/29/2014","D","8","1","9","",""
"10/29/2014","E","5","2","1","",""
"10/28/2014","D","9","3","5","",""
"10/28/2014","E","9","3","5","",""
"10/27/2014","D","0","9","2","",""
"10/27/2014","E","7","7","9","",""
"10/26/2014","D","8","0","5","",""
"10/26/2014","E","5","0","0","",""
"10/25/2014","D","8","4","4","",""
"10/25/2014","E","5","8","1","",""
"10/24/2014","D","9","2","2","",""
"10/24/2014","E","8","6","5","",""
"10/23/2014","D","9","1","2","",""
"10/23/2014","E","4","8","2","",""
"10/22/2014","D","6","2","5","",""
"10/22/2014","E","4","9","1","",""
"10/21/2014","D","2","6","6","",""
"10/21/2014","E","0","3","3","",""
"10/20/2014","D","6","2","4","",""
"10/20/2014","E","5","0","6","",""
"10/19/2014","D","2","8","4","",""
"10/19/2014","E","9","0","6","",""
"10/18/2014","D","6","8","9","",""
"10/18/2014","E","3","3","2","",""
